   ,DEL_DATE,SHOP_CODE,MATERIAL,EFF_DURATION,DELAY_FROM,DELAY_TO,DELAY_DURN,CUM_DELAY,EQPT,SUB_EQPT,EFF_DURN
39271,5/29/2004,8,5.5P,10,9,19,10,10,others,CO-35,10
39523,5/27/2004,8,10R,10.5,9.3,20,10.3,10.3,others,"CO-7,10,13",10.5
40228,5/22/2004,8,6.5P,3.666667,15.3,19.1,3.4,3.4,LOCP,CO-38,3.666667
40600,5/19/2004,8,8R,12,6,18,12,12,others,CO-76,12
40635,5/19/2004,8,8R,9,9,18,9,9,others,CO-17,9
42309,5/6/2004,8,6P,1.75,14.45,16.3,1.45,1.45,WBRC,CO-70,1.75
43174,4/30/2004,8,12R,5.75,10,15.45,5.45,5.45,others,CO-6,5.75
44986,4/14/2004,8,others,5.25,12,17.15,5.15,5.15,WBRC,CO-26,5.25
45319,4/11/2004,8,5.5P,7.5,19.45,3.15,7.3,7.3,WBRC,CO-26,7.5
45588,4/9/2004,8,5.5P,8.5,9,17.3,8.3,8.3,WBRC,CO-26,8.5
45861,4/6/2004,8,12R,8.5,9,17.3,8.3,8.3,BRC,CO-30,8.5
46432,4/2/2004,8,12R,2,13.15,15.15,2,2,OT-1,CO-24,2
46595,3/31/2004,8,8R,9.75,9,18.45,9.45,9.45,others,CO-6,9.75
46731,3/30/2004,8,8R,9.75,9,18.45,9.45,9.45,BRC,CO-31,9.75
47743,3/21/2004,8,7P,1.5,11.15,12.45,1.3,1.3,others,CO-1,1.5
48310,3/17/2004,8,7P,9,9,18,9,9,BRC,CO-30,9
48398,3/16/2004,8,7P,2.75,14,16.45,2.45,2.45,OT-3,CO-24,2.75
48463,3/15/2004,8,5.5P,5.75,6,11.45,5.45,5.45,LOCP,CO-39,5.75
48742,3/13/2004,8,5.5P,0.916667,3.55,4.5,0.55,0.55,OT-1,CO-12,0.916667
49465,3/7/2004,8,12R,9,9,18,9,9,others,CO-6,9
49472,3/7/2004,8,12R,1,16.25,17.25,1,1,others,CO-60 ,1
50996,2/25/2004,8,8R,4.833333,21.4,2.3,4.5,4.5,OT-3,CO-24,4.833333
51202,2/23/2004,8,8R,4,10,14,4,4,others,CO-68,4
52577,2/12/2004,8,6P,1.75,22,23.45,1.45,1.45,LOCP,CO-36,1.75
53093,2/8/2004,8,12R,12.5,6,18.3,12.3,81.3,others,CO-7,12.5
53467,2/6/2004,8,12R,9.5,9,18.3,9.3,9.3,BRC,"CO-66,69",9.5
54799,1/27/2004,8,7P,24,6,6,24,69,others,CO-7,24
54973,1/25/2004,8,5.5P,3,22,1,3,3,LOCP,CO-45,3
55267,1/23/2004,8,12R,21,9,6,21,21,others,CO-7,21
56133,1/17/2004,8,6P,1.833333,13,14.5,1.5,1.5,LOCP,CO-44,1.833333
56140,1/17/2004,8,6P,2.25,10.45,13,2.15,2.15,LOCP,CO-44,2.25
56731,1/12/2004,8,8R,1.916667,0,0,1.55,1.55,LOCP,CO-47,1.916667
57167,1/8/2004,8,7P,9.583333,10,19.35,9.35,9.35,BRC,CO-31,9.583333
57304,1/7/2004,8,7P,1.666667,11,12.4,1.4,1.4,others,CO-60,1.666667
57306,1/7/2004,8,7P,1.166667,14.4,15.5,1.1,1.1,LOCP,CO-44,1.166667
57481,1/6/2004,8,7P,10.5,10,20.3,10.3,10.3,BRC,CO-34,10.5
57625,1/5/2004,8,5.5P,1.833333,20.1,22,1.5,1.5,LOCP,CO-44,1.833333
59088,12/25/2003,8,12R,15.166667,9,0.1,15.1,15.1,others,"CO-65,68",15.166667
59114,12/25/2003,8,12R,15.166667,9,0.1,15.1,15.1,others,"CO-65,68",15.166667
59346,12/24/2003,8,12R,8.25,10,18.15,8.15,8.15,WBRC,"CO-61,64",8.25
59559,12/22/2003,8,12P,6.333333,9.4,16,6.2,6.2,others,"CO-61,64",6.333333
59605,12/21/2003,8,6P,1.25,21.15,22.3,1.15,1.15,LOCP,CO-44,1.25
60474,12/15/2003,8,5.5P,6.333333,9.4,16,6.2,6.2,WBRC,CO-26,6.333333
60541,12/15/2003,8,5.5P,8.333333,9.4,18,8.2,8.2,others,"CO-80,81",8.333333
60834,12/13/2003,8,5.5P,9,9.3,18.3,9,9,others,"CO-5,8",9
61647,12/7/2003,8,8R,3.666667,19,22.4,3.4,3.4,WBRC,CO-29,3.666667
61861,12/5/2003,8,others,7.5,9,16.3,7.3,7.3,WBRC,CO-25,7.5
62163,12/3/2003,8,5.5P,9,9,18,9,9,BRC,CO-32,9
62650,11/29/2003,8,5.5P,4.25,13,17.15,4.15,4.15,LOCP,CO-39,4.25
63901,11/19/2003,8,6.5P,1.166667,7,8.1,1.1,1.1,LOCP,CO-51 ,1.166667
63932,11/19/2003,8,6.5P,2,14,16,2,2,WBRC,CO-55,2
63952,11/19/2003,8,10P,9.5,9,18.3,9.3,9.3,others,CO-5,9.5
63998,11/18/2003,8,10P,0.5,12.3,13,0.3,0.3,others,CO-71,0.5
64064,11/18/2003,8,10P,1.833333,7.4,9.3,1.5,1.5,OT-3,CO-14,1.833333
64383,11/16/2003,8,10R,0.666667,3.2,4,0.4,0.4,BRC,CO-31,0.666667
64492,11/15/2003,8,10R,3.166667,11.35,14.45,3.1,3.1,LOCP,CO-36,3.166667
64495,11/15/2003,8,10R,1.833333,11.1,13,1.5,1.5,OT-3,CO-13,1.833333
64863,11/12/2003,8,14P,10.5,10,20.3,10.3,10.3,BRC,"CO-31,69",10.5
65531,11/8/2003,8,5.5P,6.75,10.3,17.15,6.45,6.45,others,CO-77,6.75
65532,11/8/2003,8,5.5P,6.75,10.3,17.15,6.45,6.45,others,CO-35,6.75
65580,11/7/2003,8,5.5P,2,19.3,21.3,2,2,LOCP,CO-44,2
67122,10/27/2003,8,6P,6,12,18,6,6,others,CO-6,6
67136,10/27/2003,8,6P,7.333333,10,17.2,7.2,7.2,WBRC,CO-26,7.333333
67137,10/27/2003,8,6P,8,10,18,8,8,WBRC,CO-25,8
67144,10/27/2003,8,6P,8,10,18,8,8,others,CO-59,8
67888,10/21/2003,8,6.5P,6.583333,12.4,19.15,6.35,6.35,others,CO-6,6.583333
67889,10/21/2003,8,6.5P,10,9.3,19.3,10,10,others,CO-1,10
67902,10/21/2003,8,8P,7,11.3,18.3,7,7,BRC,CO-30,7
67941,10/21/2003,8,6.5P,1.5,10,11.3,1.3,1.3,BRC,CO-32,1.5
68328,10/18/2003,8,7P,5.166667,11.3,16.4,5.1,5.1,WBRC,CO-25,5.166667
68407,10/17/2003,8,7P,9,9,18,9,9,BRC,CO-34,9
68967,10/14/2003,8,5.5P,9,9,18,9,9,BRC,CO-31,9
68973,10/14/2003,8,5.5P,9,9,18,9,9,others,CO-17,9
70637,10/3/2003,8,8R,10.5,7,17.3,10.3,10.3,LOCP,CO-36,10.5
71504,9/26/2003,8,6P,1,0,0,1,1,LOCP,CO-47,1
71618,9/26/2003,8,6P,9,9,18,9,9,others,CO-7,9
71703,9/25/2003,8,6P,2.5,22,0.3,2.3,2.3,BRC,CO-26,2.5
71856,9/24/2003,8,12P,0.75,4.45,5.3,0.45,0.45,BRC,CO-30,0.75
71857,9/24/2003,8,12P,1,4.2,5.2,1,1,BRC,CO-32,1
73204,9/15/2003,8,10P,7.5,8.3,16,7.3,7.3,others,CO-88,7.5
73509,9/14/2003,8,6.5P,1.25,6,7.15,1.15,1.15,OT-3,CO-21,1.25
73512,9/14/2003,8,6.5P,0.25,8.1,8.25,0.15,0.15,OT-3,CO-2,0.25
73513,9/14/2003,8,6.5P,0.166667,8.35,8.45,0.1,0.1,OT-3,CO-2,0.166667
73524,9/13/2003,8,6.5P,0.333333,7.55,8.15,0.2,0.2,OT-2,CO-3,0.333333
73676,9/13/2003,8,6.5P,5,16,21,5,5,others,CO-57,5
74159,9/9/2003,8,5.5P,9.916667,9.3,19.25,9.55,9.55,BRC,"CO-60,63",9.916667
75114,9/3/2003,8,8R,9.5,9,18.3,9.3,9.3,others,"CO-6,9,12",9.5
75671,8/29/2003,8,8R,10,8.3,18.3,10,10,BRC,CO-32,10
76449,8/24/2003,8,6P,2.75,8,10.45,2.45,2.45,BRC,CO-69,2.75
76781,8/22/2003,8,6P,0.666667,21,21.4,0.4,0.4,OT-2,CO-3,0.666667
76796,8/21/2003,8,10R,9.333333,17.4,3,9.2,9.2,others,CO-6,9.333333
77135,8/19/2003,8,8P/10R,1.583333,17.4,19.15,1.35,1.35,OT-1,CO-6,1.583333
78505,8/10/2003,8,5.5P,0.333333,9.3,9.5,0.2,0.2,OT-1,CO-6,0.333333
78572,8/9/2003,8,5.5P,0.5,14.3,15,0.3,0.3,OT-3,CO-6,0.5
78605,8/9/2003,8,5.5P,0.5,12.4,13.1,0.3,0.3,OT-2,CO-6,0.5
80097,7/30/2003,8,6P,6.916667,6,12.55,6.55,9.55,OT-3,CO-24,6.916667
80515,7/27/2003,8,12R,7.833333,20.3,4.2,7.5,7.5,BRC,CO-30,7.833333
80516,7/27/2003,8,12R,3,3,6,3,3,OT-3,CO-24,3
61,3/31/2005,9,BLT65,1,23,0,1,1,others,CO-22,1
1326,3/20/2005,9,MC150,7.25,10,17.15,7.15,7.15,others,"CO-18,35",7.25
2014,3/15/2005,9,RND45,1,2.2,3.2,1,1,LOCP,CO-51,1
2056,3/14/2005,9,RND45,0.75,20.3,21.15,0.45,0.45,RMB,CO-71,0.75
2240,3/13/2005,9,RND45,1.75,14,15.45,1.45,1.45,LOCP,CO-20,1.75
2242,3/13/2005,9,RND45,8,10,18,8,8,others,"CO-60,69",8
3833,2/28/2005,9,BLT75,0.166667,17.35,17.45,0.1,0.1,others,CO-63,0.166667
3939,2/27/2005,9,BLT75,7.5,11,18.3,7.3,7.3,others,CO-6,7.5
4369,2/23/2005,9,BLT90,0.5,16,16.3,0.3,0.3,BRC,CO-31,0.5
6313,2/9/2005,9,RND40,0.833333,23.5,0.4,0.5,0.5,others,CO-66,0.833333
6648,2/6/2005,9,MC150,1,0,0,1,1,BRC,CO-65,1
7056,2/3/2005,9,MC150,1.5,0,0,1.3,1.3,BRC,CO-66,1.5
7576,1/31/2005,9,BLT75,6,12,18,6,6,others,CO-85,6
7631,1/30/2005,9,BLT75,1.25,0.45,2,1.15,1.15,BRC,CO-32,1.25
8951,1/20/2005,9,RND53,0.75,3.3,4.15,0.45,0.45,WBRC,CO-25,0.75
9063,1/19/2005,9,RND50,1.5,2,3.3,1.3,1.3,WBRC,CO-25,1.5
10766,1/6/2005,9,ANG90*8,12.5,9,21.3,12.3,12.3,others,CO-4,12.5
10785,1/6/2005,9,ANG90X8,1.833333,0,1.5,1.5,1.5,OT-3,"CO-14,15,",1.833333
10786,1/6/2005,9,ANG90X8,1.833333,0,1.5,1.5,1.5,OT-1,"CO-14,15,",1.833333
10879,1/5/2005,9,ANG90*8,9.25,19.45,5,9.15,9.15,WBRC,CO-25,9.25
11256,1/2/2005,9,MC100,0.916667,16,16.55,0.55,0.55,OT-2,CO-22,0.916667
11275,1/2/2005,9,MC100,4,9.3,13.3,4,4,LOCP,CO-38,4
11407,1/1/2005,9,MC100,4.916667,11.3,16.25,4.55,4.55,LOCP,CO-39,4.916667
11640,12/30/2004,9,MC100,6,12,18,6,6,others,"CO-83,85",6
11682,12/30/2004,9,MC100,1.833333,19.45,21.35,1.5,1.5,LOCP,CO-39,1.833333
12067,12/27/2004,9,RND45,2.5,3.3,6,2.3,2.3,LOCP,CO-46,2.5
12403,12/25/2004,9,RND50,1.416667,14,15.25,1.25,1.25,LOCP,CO-29,1.416667
13135,12/19/2004,9,BLT90,2.5,14,16.3,2.3,2.3,LOCP,"CO-46,47",2.5
13161,12/19/2004,9,BLT90,5.5,9.3,15,5.3,5.3,others,CO-62,5.5
14074,12/12/2004,9,MC125,4.916667,10.45,15.4,4.55,4.55,others,CO-66,4.916667
14614,12/8/2004,9,RND63,1.75,0,1.45,1.45,1.45,BRC,CO-29,1.75
14876,12/6/2004,9,RND42,1,19,20,1,1,others,CO-66,1
15284,12/2/2004,9,BLT65,8.5,9,17.3,8.3,8.3,others,CO-6,8.5
15827,11/28/2004,9,BLT75,1,14,15,1,1,LOCP,CO-49,1
16141,11/26/2004,9,MC150,5.416667,15,20.25,5.25,5.25,BRC,CO-63,5.416667
16144,11/26/2004,9,MC150,0.583333,17.3,18.05,0.35,0.35,WBRC,CO-64,0.583333
16160,11/26/2004,9,MC150,1,0.15,1.15,1,1,LOCP,CO-44,1
16378,11/24/2004,9,MC150,1,22,23,1,1,BRC,CO-63,1
16632,11/22/2004,9,MC150,5.5,6,11.3,5.3,9.1,BRC,CO-32,5.5
17344,11/17/2004,9,RND60,2.833333,22,0.5,2.5,2.5,OT-1,CO-24,2.833333
17622,11/14/2004,9,RND40,0.333333,10.55,11.15,0.2,0.2,BRC,CO-61,0.333333
17632,11/14/2004,9,RND40,0.75,6,6.45,0.45,0.45,BRC,CO-61,0.75
17633,11/14/2004,9,RND40,0.5,16.3,17,0.3,0.3,BRC,CO-69,0.5
17634,11/14/2004,9,RND40,0.75,14.45,15.3,0.45,0.45,BRC,CO-69,0.75
18048,11/11/2004,9,MC100,3.666667,2.2,6,3.4,3.4,BRC,CO-32,3.666667
18927,11/4/2004,9,BLT65,0.583333,3.15,3.5,0.35,0.35,WBRC,CO-62,0.583333
19118,11/3/2004,9,BLT90,2,7,9,2,2,others,CO-71,2
19554,10/31/2004,9,MB150,5.75,10.15,16,5.45,5.45,others,CO-62,5.75
19663,10/30/2004,9,MB150,1.5,0,0,1.3,1.3,BRC,CO-62,1.5
20529,10/23/2004,9,ANG75*6,24,6,6,24,40.15,WBRC,CO-29,24
21040,10/20/2004,9,RND45,0.666667,20.35,21.15,0.4,0.4,others,CO-63,0.666667
21937,10/12/2004,9,MC125,10.5,9,19.3,10.3,10.3,others,"CO-84,77",10.5
22198,10/10/2004,9,MC125,16.25,13.45,6,16.15,16.15,WBRC,CO-29,16.25
22264,10/10/2004,9,MC125,1,4.2,5.2,1,1,BRC,CO-60,1
22265,10/10/2004,9,MC125,2,3.3,5.3,2,2,WBRC,CO-25,2
22335,10/9/2004,9,MC125,3.75,10,13.45,3.45,3.45,WBRC,CO-29,3.75
23232,9/30/2004,9,others,2,17,19,2,2,others,CO-6,2
24017,9/24/2004,9,MC150,4,21,1,4,4,LOCP,CO-49,4
24270,9/22/2004,9,RND80,2.416667,15.15,17.4,2.25,2.25,LOCP,"CO-49,50",2.416667
24616,9/19/2004,9,others,1,17.3,18.3,1,1,others,CO-63,1
24622,9/19/2004,9,RND50,10.5,9.3,20,10.3,10.3,others,"CO-5,8,11",10.5
25290,9/14/2004,9,BLT75,2.5,6,8.3,2.3,2.45,LOCP,CO-50,2.5
25843,9/9/2004,9,MC100,2.416667,1.15,3.4,2.25,2.25,LOCP,CO-50,2.416667
26080,9/7/2004,9,MC100,0.25,5.45,6,0.15,0.15,LOCP,CO-50,0.25
26695,9/2/2004,9,BLT65,5.25,11,16.15,5.15,5.15,others,CO-19,5.25
26700,9/2/2004,9,BLT65,2.5,13.45,16.15,2.3,2.3,OT-1,CO-19,2.5
26703,9/2/2004,9,BLT65,2,6,8,2,2,OT-1,CO-5,2
26970,8/31/2004,9,BLT75,2,4,6,2,2,LOCP,CO-50,2
27957,8/23/2004,9,RND40,2.166667,1.5,4,2.1,2.1,LOCP,CO-50,2.166667
27988,8/23/2004,9,RND40,1.233333,10.3,11.44,1.14,1.14,LOCP,"CO-50,51",1.233333
28447,8/20/2004,9,BLT75,7.666667,10,17.4,7.4,7.4,others,"CO-59,62",7.666667
28975,8/15/2004,9,ANG100*10,8.25,10,18.15,8.15,8.15,others,"CO-61,66,6",8.25
28976,8/15/2004,9,ANG100*10,8.5,10,18.3,8.3,8.3,WBRC,CO-26,8.5
29012,8/15/2004,9,ANG100,8,10,18,8,8,others,CO-5,8
29363,8/12/2004,9,ANG100*8,2.166667,14,16.1,2.1,2.1,WBRC,CO-32,2.166667
29478,8/11/2004,9,ANG90*8,0.333333,4.25,4.45,0.2,0.2,BRC,CO-66,0.333333
29483,8/11/2004,9,ANG90*8,0.416667,22.45,23.1,0.25,0.25,BRC,CO-66,0.416667
29559,8/11/2004,9,ANG90*8,0.583333,5.1,5.45,0.35,0.35,BRC,CO-66,0.583333
31274,7/29/2004,9,BLT90,11,9,20,11,11,BRC,CO-31,11
31278,7/29/2004,9,BLT90,11,9,20,11,11,others,"CO-7,10,13",11
31668,7/25/2004,9,MC125,1,17.15,18.15,1,1,WBRC,CO-53,1
31775,7/24/2004,9,MC125,8.75,9.3,18.15,8.45,8.45,others,"CO-53,56",8.75
31776,7/24/2004,9,MC125,1.5,0,0,1.3,1.3,others,"CO-60,66",1.5
31777,7/24/2004,9,MC125,1.25,20.3,21.45,1.15,1.15,others,CO-63,1.25
32077,7/22/2004,9,MC125,4,14,18,4,4,FK-1,CO-17A,4
32750,7/17/2004,9,RND40,2.5,21,23.3,2.3,2.3,LOCP,CO-50,2.5
33767,7/9/2004,9,MC100,2.333333,6,8.2,2.2,2.2,others,CO-60,2.333333
33844,7/9/2004,9,MC100,2.5,17,19.3,2.3,2.3,OT-3,CO-2,2.5
34077,7/7/2004,9,MC100,2.5,7.2,9.5,2.3,2.3,LOCP,CO-44,2.5
35359,6/27/2004,9,RND40,10,9,19,10,10,BRC,CO-31,10
36397,6/19/2004,9,RND60,1,19,20,1,1,others,CO-66,1
36622,6/17/2004,9,RND40,2.833333,14,16.5,2.5,2.5,LOCP,CO-49,2.833333
36638,6/17/2004,9,RND40,0.666667,9.3,10.1,0.4,0.4,others,CO-63,0.666667
36670,6/16/2004,9,RND40,3,10,13,3,3,others,CO-74,3
36675,6/16/2004,9,RND40,0.666667,9.3,10.1,0.4,0.4,others,CO-60,0.666667
36850,6/15/2004,9,BLT75,0.25,13,13.15,0.15,0.15,others,CO-74,0.25
37294,6/12/2004,9,BLT75,0.416667,3,3.25,0.25,0.25,others,CO-30,0.416667
37971,6/7/2004,9,MC150,9.25,9,18.15,9.15,9.15,WBRC,CO-26,9.25
37985,6/7/2004,9,MC150,9.25,9,18.15,9.15,9.15,BRC,CO-31,9.25
38092,6/6/2004,9,MC150,2,6,8,2,3.05,LOCP,CO-50,2
38093,6/6/2004,9,MC150,9.25,11.45,21,9.15,9.15,others,CO-84,9.25
38186,6/5/2004,9,MC150,3,22,1,3,3,LOCP,CO-50,3
39349,5/28/2004,9,BLT75,1.083333,2.25,3.3,1.05,1.05,LOCP,CO-50,1.083333
39786,5/25/2004,9,MC125,1.166667,14,15.1,1.1,1.1,others,CO-63,1.166667
39851,5/25/2004,9,MC125,7,9,16,7,7,others,CO-5,7
40013,5/23/2004,9,MC125,1,4,5,1,1,LOCP,CO-36,1
40211,5/22/2004,9,MC125,0.833333,8.4,9.3,0.5,0.5,others,CO-69,0.833333
40285,5/22/2004,9,MC125,1.5,14,15.3,1.3,1.3,BRC,CO-63,1.5
40425,5/20/2004,9,MC125,0.25,15.45,16,0.15,0.15,BRC,CO-66,0.25
40476,5/20/2004,9,MC125,8.5,10.3,19,8.3,8.3,others,CO-77,8.5
41620,5/12/2004,9,RND40,8.5,9,17.3,8.3,8.3,others,CO-5,8.5
44855,4/16/2004,9,RND40,9.5,9,18.3,9.3,9.3,others,CO-59,9.5
46513,4/1/2004,9,BLT65,4.166667,6,10.1,4.1,14.1,others,CO-68,4.166667
46606,3/31/2004,9,BLT75,9.25,9.15,18.3,9.15,9.15,WBRC,CO-25,9.25
46607,3/31/2004,9,BLT75,9.5,9,18.3,9.3,9.3,BRC,CO-30,9.5
46969,3/28/2004,9,BLT90,10,20,6,10,10,others,CO-68,10
47295,3/25/2004,9,others,9,9.3,18.3,9,9,others,"CO-61,64,",9
48040,3/19/2004,9,RND50,9.75,8,17.45,9.45,9.45,others,CO-7,9.75
48812,3/13/2004,9,BLT65,8,10,18,8,8,BRC,CO-30,8
49644,3/6/2004,9,MC125,1.5,14,15.3,1.3,1.3,others,CO-63,1.5
49992,3/3/2004,9,BLT65,1.25,12.45,14,1.15,1.15,others,CO-63,1.25
50096,3/3/2004,9,BLT65,1,9.15,10.15,1,1,LOCP,CO-48,1
50117,3/3/2004,9,BLT65,6.333333,9,15.2,6.2,6.2,BRC,CO-32,6.333333
50230,3/2/2004,9,BLT65,1.416667,8.2,9.45,1.25,1.25,others,CO-59,1.416667
54444,1/30/2004,9,BLT65,10.5,9.3,20,10.3,10.3,others,CO-6,10.5
54809,1/27/2004,9,MC125,1,0,0,1,1,LOCP,CO-46,1
56243,1/16/2004,9,BLT75,8,9.3,17.3,7.6,7.6,others,CO-61,8
56293,1/16/2004,9,BLT75,4.75,10.15,15,4.45,4.45,LOCP,CO-36,4.75
57874,1/3/2004,9,ANG90*6,1.5,6,7.3,1.3,1.3,LOCP,CO-37,1.5
57880,1/3/2004,9,ANG90*6,9,9,18,9,9,others,CO-5,9
58000,1/3/2004,9,ANG90*6,0.916667,19.5,20.45,0.55,0.55,LOCP,CO-50,0.916667
58001,1/3/2004,9,ANG90X6,10.25,8.15,18.3,10.15,10.15,others,"CO-5,8,11",10.25
58067,1/2/2004,9,ANG90*6,0.5,0,0,0.3,0.3,LOCP,CO-51,0.5
58775,12/28/2003,9,BLT65,1,0,1,1,1,LOCP,CO-51,1
59275,12/24/2003,9,BLT65,1.416667,15,16.25,1.25,1.25,LOCP,CO-20,1.416667
59335,12/24/2003,9,BLT65,1.5,6,7.3,1.3,1.3,LOCP,CO-51,1.5
59385,12/23/2003,9,BLT65,0.916667,19,19.55,0.55,0.55,LOCP,CO-51,0.916667
59653,12/21/2003,9,RND63,1,18.3,19.3,1,1,OT-2,CO-69,1
60282,12/17/2003,9,RND50,1.833333,10.4,12.3,1.5,1.5,OT-2,CO-69,1.833333
61190,12/10/2003,9,BLT75,0.5,22,22.3,0.3,0.3,LOCP,CO-51,0.5
61710,12/6/2003,9,MC150,3.666667,21.1,0.5,3.4,3.4,OT-1,CO-4,3.666667
61723,12/6/2003,9,MC150,0.25,19.1,19.25,0.15,0.15,OT-1,CO-14,0.25
61725,12/6/2003,9,MC150,0.75,14,14.45,0.45,0.45,OT-1,"CO-10,13",0.75
61901,12/5/2003,9,MC150,3,22,1,3,3,OT-3,CO-69,3
61902,12/5/2003,9,MC150,3,22,1,3,3,OT-1,CO-29,3
62865,11/27/2003,9,BLT65,1.25,3.3,4.45,1.15,1.15,LOCP,CO-51,1.25
62909,11/27/2003,9,BLT65,1.166667,23,0.1,1.1,1.1,LOCP,"CO-51,52",1.166667
63494,11/22/2003,9,MC125,1,22,23,1,1,LOCP,CO-51,1
63503,11/22/2003,9,MC125,0.75,1,1.45,0.45,0.45,LOCP,CO-51,0.75
63813,11/20/2003,9,MC125,0.583333,0.1,0.45,0.35,0.35,LOCP,CO-51,0.583333
63962,11/19/2003,9,BLT75,9,9,18,9,9,others,CO-59,9
65922,11/5/2003,9,MC100,4,9.3,13.3,4,4,LOCP,CO-38,4
65957,11/5/2003,9,MC100,2.75,15.3,18.15,2.45,2.45,LOCP,CO-29,2.75
65960,11/5/2003,9,MC100,11.5,9,20.3,11.3,11.3,others,CO-69,11.5
67218,10/26/2003,9,BLT65,3.5,19.3,23,3.3,3.3,WBRC,CO-26,3.5
67858,10/21/2003,9,RND50,10.5,9,19.3,10.3,10.3,others,"CO-7,10,13",10.5
68889,10/14/2003,9,ANG100X10,8,10,18,8,8,BRC,CO-30,8
68904,10/14/2003,9,ANG100*10,1.5,16,17.3,1.3,1.3,LOCP,CO-111,1.5
69306,10/11/2003,9,MC150,8,10,18,8,8,BRC,CO-34,8
69704,10/9/2003,9,MC150,2,10,12,2,2,LOCP,CO-44,2
70253,10/5/2003,9,BLT75,1,17.1,18.1,1,1,BRC,CO-60,1
70485,10/4/2003,9,BLT75,7.75,9,16.45,7.45,7.45,others,CO-61,7.75
70839,10/1/2003,9,BLT65,0.833333,23.2,0.1,0.5,0.5,LOCP,CO-51,0.833333
71340,9/28/2003,9,RND71,5,10,15,5,5,LOCP,CO-53,5
71705,9/25/2003,9,RND45,1.25,14,15.15,1.15,1.15,others,CO-65,1.25
71740,9/25/2003,9,others,1,18.3,19.3,1,1,OT-1,CO-64,1
72455,9/20/2003,9,RND40,9.5,9,18.3,9.3,9.3,others,"CO-6,9,12",9.5
72464,9/20/2003,9,RND40,0.75,10.3,11.15,0.45,0.45,LOCP,CO-38,0.75
72955,9/17/2003,9,BLT75,1.5,2.3,4,1.3,1.3,LOCP,CO-29,1.5
73015,9/17/2003,9,BLT75,1,1.15,2.15,1,1,OT-1,CO-4,1
73296,9/15/2003,9,BLT75,11.333333,9,20.2,11.2,11.2,WBRC,CO-67,11.333333
73603,9/13/2003,9,BLT65,0.5,3.1,3.4,0.3,0.3,others,CO-63,0.5
73672,9/13/2003,9,BLT65,2.75,14,16.45,2.45,2.45,others,CO-53,2.75
73691,9/12/2003,9,BLT65,1.75,22,23.45,1.45,1.45,LOCP,CO-29,1.75
74210,9/9/2003,9,MC100,1.333333,23.1,0.3,1.2,1.2,OT-3,CO-64,1.333333
74369,9/8/2003,9,MC100,11.5,9,20.3,11.3,11.3,others,CO-25,11.5
74390,9/8/2003,9,MC100,7,10.3,17.3,7,7,others,CO-6,7
75118,9/3/2003,9,BLT75,9,9,18,9,9,others,CO-17,9
75407,8/31/2003,9,BLT75,4,22,2,4,4,others,CO-14,4
75665,8/29/2003,9,BLT65,0.666667,2.55,3.35,0.4,0.4,LOCP,CO-44,0.666667
75739,8/29/2003,9,BLT65,2.916667,22.3,1.25,2.55,2.55,LOCP,CO-37,2.916667
75745,8/29/2003,9,BLT65,6.083333,18.1,0.15,6.05,6.05,others,CO-60,6.083333
76278,8/25/2003,9,RND63,2,0,0,2,2,BRC,CO-63,2
77228,8/18/2003,9,ANG75x6,6.083333,10.3,16.35,6.05,6.05,others,"CO-78,85",6.083333
77513,8/16/2003,9,ANG75*6,8.25,9.15,17.3,8.15,8.15,others,CO-66,8.25
77918,8/13/2003,9,ANG75x6,3.5,10,13.3,3.3,3.3,others,"CO-10,11",3.5
78610,8/9/2003,9,BLT75,10.833333,7.3,18.2,10.5,10.5,others,"CO-17,76",10.833333
78915,8/7/2003,9,MC125,1.5,14,15.3,1.3,1.3,OT-2,CO-13,1.5
79085,8/6/2003,9,MC125,2.916667,16.3,19.25,2.55,2.55,OT-3,CO-13,2.916667
79203,8/5/2003,9,MC125,4.333333,8.3,12.5,4.2,4.2,OT-1,CO-4,4.333333
79288,8/5/2003,9,MC125,0.5,9,9.3,0.3,0.3,LOCP,CO-44,0.5
79289,8/5/2003,9,MC125,6.5,9.3,16,6.3,6.3,others,CO-66,6.5
79291,8/5/2003,9,MC125,7.5,9.3,17,7.3,7.3,others,"CO-59,62",7.5
79494,8/3/2003,9,MC125,1,1,2,1,1,OT-1,CO-4,1
79574,8/3/2003,9,MC125,0.083333,6,6.05,0.05,2.2,BRC,CO-66,0.083333
80328,7/28/2003,9,BLT 65,9.166667,10,19.1,9.1,9.1,others,CO-66,9.166667
80401,7/28/2003,9,BLT65,9.166667,10,19.1,9.1,9.1,others,"CO-60,63",9.166667
80424,7/28/2003,9,BLT65,2.25,15.4,17.55,2.15,2.15,LOCP,CO-36,2.25
5079,2/18/2005,10,others,2.25,3.45,6,2.15,2.15,BRC,CO-66,2.25
8609,1/23/2005,10,others,10.416667,7.3,17.55,10.25,10.25,others,CO-5,10.416667
8880,1/21/2005,10,others,0.333333,12.3,12.5,0.2,0.2,OT-1,CO-21,0.333333
8934,1/20/2005,10,others,1.333333,9.1,10.3,1.2,1.2,OT-2,CO-6,1.333333
9006,1/19/2005,10,others,1.75,11.15,13,1.45,1.45,OT-2,CO-6,1.75
16826,11/21/2004,10,others,1.166667,15.45,16.55,1.1,1.1,others,CO-63,1.166667
